sample name	Collection Timestamp	Country	Depth	Environment 	Host Name	Host ID	Latitude	Longitude	Processing Lab 	pH	Life Stage	Temp 	Salinity
1740.SWSA.3.1181074	2012-10-01 00:00:00	GAZ:Spain	1	ENVO:ocean water	Seawater	SWSA.3.1181074	41.67	2.8	University of Barcelona, UNC Wilmington	None	Adult		None
1740.SWSA.3.EMP.Thomas.sponges.16S.L007	2012-10-01 00:00:00	GAZ:Spain	1	ENVO:animal-associated habitat			41.67	2.8	University of Barcelona				
1740.TO10.10.19.1181285	2010-10-28 00:00:00	GAZ:Spain	12.7	ENVO:reef	sponges	TO10.10.19.1181285	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	17.4	None
1740.TO10.10.19.EMP.Thomas.sponges.16S.L007	2010-10-28 00:00:00	GAZ:Spain	12.7	ENVO:animal-associated habitat	sponges	TO-19	41.72	2.94	University of Barcelona				
1740.TO10.10.22.1182152	2010-10-28 00:00:00	GAZ:Spain	13.6	ENVO:reef	sponges	TO10.10.22.1182152	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	17.4	None
1740.TO10.10.22.EMP.Thomas.sponges.16S.L007	2010-10-28 00:00:00	GAZ:Spain	13.6	ENVO:animal-associated habitat	sponges	TO-22	41.72	2.94	University of Barcelona				
1740.TO10.10.7.1181236	2010-10-28 00:00:00	GAZ:Spain	14.3	ENVO:reef	sponges	TO10.10.7.1181236	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	17.4	None
1740.TO10.10.7.EMP.Thomas.sponges.16S.L007	2010-10-28 00:00:00	GAZ:Spain	14.3	ENVO:animal-associated habitat	sponges	TO-7	41.72	2.94	University of Barcelona				
1740.TO10.11.19.1182313	2010-11-16 00:00:00	GAZ:Spain	12.7	ENVO:reef	sponges	TO10.11.19.1182313	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	15.9	None
1740.TO10.11.19.EMP.Thomas.sponges.16S.L007	2010-11-16 00:00:00	GAZ:Spain	12.7	ENVO:animal-associated habitat	sponges	TO-19	41.72	2.94	University of Barcelona				
1740.TO10.11.22.1181428	2010-11-16 00:00:00	GAZ:Spain	13.6	ENVO:reef	sponges	TO10.11.22.1181428	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	15.9	None
1740.TO10.11.22.EMP.Thomas.sponges.16S.L007	2010-11-16 00:00:00	GAZ:Spain	13.6	ENVO:animal-associated habitat	sponges	TO-22	41.72	2.94	University of Barcelona				
1740.TO10.11.7.1182199	2010-11-16 00:00:00	GAZ:Spain	14.3	ENVO:reef	sponges	TO10.11.7.1182199	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	15.9	None
1740.TO10.11.7.EMP.Thomas.sponges.16S.L007	2010-11-16 00:00:00	GAZ:Spain	14.3	ENVO:animal-associated habitat	sponges	TO-7	41.72	2.94	University of Barcelona				
1740.TO10.12.19.1181507	2010-12-30 00:00:00	GAZ:Spain	12.7	ENVO:reef	sponges	TO10.12.19.1181507	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	13.7	None
1740.TO10.12.19.EMP.Thomas.sponges.16S.L007	2010-12-30 00:00:00	GAZ:Spain	12.7	ENVO:animal-associated habitat	sponges	TO-19	41.72	2.94	University of Barcelona				
1740.TO10.12.22.1182353	2010-12-30 00:00:00	GAZ:Spain	13.6	ENVO:reef	sponges	TO10.12.22.1182353	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	13.7	None
1740.TO10.12.22.EMP.Thomas.sponges.16S.L007	2010-12-30 00:00:00	GAZ:Spain	13.6	ENVO:animal-associated habitat	sponges	TO-22	41.72	2.94	University of Barcelona				
1740.TO10.12.7.1182061	2010-12-30 00:00:00	GAZ:Spain	14.3	ENVO:reef	sponges	TO10.12.7.1182061	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	13.7	None
1740.TO10.12.7.EMP.Thomas.sponges.16S.L007	2010-12-30 00:00:00	GAZ:Spain	14.3	ENVO:animal-associated habitat	sponges	TO-7	41.72	2.94	University of Barcelona				
1740.TO10.6.19.1182323	2010-06-22 00:00:00	GAZ:Spain	12.7	ENVO:reef	sponges	TO10.6.19.1182323	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	17.9	None
1740.TO10.6.19.EMP.Thomas.sponges.16S.L007	2010-06-22 00:00:00	GAZ:Spain	12.7	ENVO:animal-associated habitat	sponges	TO-19	41.72	2.94	University of Barcelona				
1740.TO10.6.22.1182060	2010-06-22 00:00:00	GAZ:Spain	13.6	ENVO:reef	sponges	TO10.6.22.1182060	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	17.9	None
1740.TO10.6.22.EMP.Thomas.sponges.16S.L007	2010-06-22 00:00:00	GAZ:Spain	13.6	ENVO:animal-associated habitat	sponges	TO-22	41.72	2.94	University of Barcelona				
1740.TO10.6.7.1181390	2010-06-22 00:00:00	GAZ:Spain	14.3	ENVO:reef	sponges	TO10.6.7.1181390	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	17.9	None
1740.TO10.6.7.EMP.Thomas.sponges.16S.L007	2010-06-22 00:00:00	GAZ:Spain	14.3	ENVO:animal-associated habitat	sponges	TO-7	41.72	2.94	University of Barcelona				
1740.TO10.7.19.1181927	2010-07-28 00:00:00	GAZ:Spain	12.7	ENVO:reef	sponges	TO10.7.19.1181927	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	22.5	None
1740.TO10.7.19.EMP.Thomas.sponges.16S.L007	2010-07-28 00:00:00	GAZ:Spain	12.7	ENVO:animal-associated habitat	sponges	TO-19	41.72	2.94	University of Barcelona				
1740.TO10.7.22.1181634	2010-07-28 00:00:00	GAZ:Spain	13.6	ENVO:reef	sponges	TO10.7.22.1181634	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	22.5	None
1740.TO10.7.22.EMP.Thomas.sponges.16S.L007	2010-07-28 00:00:00	GAZ:Spain	13.6	ENVO:animal-associated habitat	sponges	TO-22	41.72	2.94	University of Barcelona				
1740.TO10.7.7.1182167	2010-07-28 00:00:00	GAZ:Spain	14.3	ENVO:reef	sponges	TO10.7.7.1182167	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	22.5	None
1740.TO10.7.7.EMP.Thomas.sponges.16S.L007	2010-07-28 00:00:00	GAZ:Spain	14.3	ENVO:animal-associated habitat	sponges	TO-7	41.72	2.94	University of Barcelona				
1740.TO10.8.19.1181194	2010-08-24 00:00:00	GAZ:Spain	12.7	ENVO:reef	sponges	TO10.8.19.1181194	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	16.3	None
1740.TO10.8.19.EMP.Thomas.sponges.16S.L007	2010-08-24 00:00:00	GAZ:Spain	12.7	ENVO:animal-associated habitat	sponges	TO-19	41.72	2.94	University of Barcelona				
1740.TO10.8.22.1181724	2010-08-24 00:00:00	GAZ:Spain	13.6	ENVO:reef	sponges	TO10.8.22.1181724	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	16.3	None
1740.TO10.8.22.EMP.Thomas.sponges.16S.L007	2010-08-24 00:00:00	GAZ:Spain	13.6	ENVO:animal-associated habitat	sponges	TO-22	41.72	2.94	University of Barcelona				
1740.TO10.8.7.1181344	2010-08-24 00:00:00	GAZ:Spain	14.3	ENVO:reef	sponges	TO10.8.7.1181344	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	16.3	None
1740.TO10.8.7.EMP.Thomas.sponges.16S.L007	2010-08-24 00:00:00	GAZ:Spain	14.3	ENVO:animal-associated habitat	sponges	TO-7	41.72	2.94	University of Barcelona				
1740.TO10.9.19.1182352	2010-09-28 00:00:00	GAZ:Spain	12.7	ENVO:reef	sponges	TO10.9.19.1182352	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	20	None
1740.TO10.9.19.EMP.Thomas.sponges.16S.L007	2010-09-28 00:00:00	GAZ:Spain	12.7	ENVO:animal-associated habitat	sponges	TO-19	41.72	2.94	University of Barcelona				
1740.TO10.9.22.1181891	2010-09-28 00:00:00	GAZ:Spain	13.6	ENVO:reef	sponges	TO10.9.22.1181891	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	20	None
1740.TO10.9.22.EMP.Thomas.sponges.16S.L007	2010-09-28 00:00:00	GAZ:Spain	13.6	ENVO:animal-associated habitat	sponges	TO-22	41.72	2.94	University of Barcelona				
1740.TO10.9.7.1182379	2010-09-28 00:00:00	GAZ:Spain	14.3	ENVO:reef	sponges	TO10.9.7.1182379	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	20	None
1740.TO10.9.7.EMP.Thomas.sponges.16S.L007	2010-09-28 00:00:00	GAZ:Spain	14.3	ENVO:animal-associated habitat	sponges	TO-7	41.72	2.94	University of Barcelona				
1740.TO11.1.19.1181331	2011-01-25 00:00:00	GAZ:Spain	12.7	ENVO:reef	sponges	TO11.1.19.1181331	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	12.7	None
1740.TO11.1.19.EMP.Thomas.sponges.16S.L007	2011-01-25 00:00:00	GAZ:Spain	12.7	ENVO:animal-associated habitat	sponges	TO-19	41.72	2.94	University of Barcelona				
1740.TO11.1.22.1181309	2011-01-25 00:00:00	GAZ:Spain	13.6	ENVO:reef	sponges	TO11.1.22.1181309	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	12.7	None
1740.TO11.1.22.EMP.Thomas.sponges.16S.L007	2011-01-25 00:00:00	GAZ:Spain	13.6	ENVO:animal-associated habitat	sponges	TO-22	41.72	2.94	University of Barcelona				
1740.TO11.1.7.1182129	2011-01-25 00:00:00	GAZ:Spain	14.3	ENVO:reef	sponges	TO11.1.7.1182129	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	12.7	None
1740.TO11.1.7.EMP.Thomas.sponges.16S.L007	2011-01-25 00:00:00	GAZ:Spain	14.3	ENVO:animal-associated habitat	sponges	TO-7	41.72	2.94	University of Barcelona				
1740.TO11.2.19.1181348	2011-02-24 00:00:00	GAZ:Spain	12.7	ENVO:reef	sponges	TO11.2.19.1181348	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	12.6	None
1740.TO11.2.19.EMP.Thomas.sponges.16S.L007	2011-02-24 00:00:00	GAZ:Spain	12.7	ENVO:animal-associated habitat	sponges	TO-19	41.72	2.94	University of Barcelona				
1740.TO11.2.22.1181591	2011-02-24 00:00:00	GAZ:Spain	13.6	ENVO:reef	sponges	TO11.2.22.1181591	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	12.6	None
1740.TO11.2.22.EMP.Thomas.sponges.16S.L007	2011-02-24 00:00:00	GAZ:Spain	13.6	ENVO:animal-associated habitat	sponges	TO-22	41.72	2.94	University of Barcelona				
1740.TO11.2.7.1181067	2011-02-24 00:00:00	GAZ:Spain	14.3	ENVO:reef	sponges	TO11.2.7.1181067	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	12.6	None
1740.TO11.2.7.EMP.Thomas.sponges.16S.L007	2011-02-24 00:00:00	GAZ:Spain	14.3	ENVO:animal-associated habitat	sponges	TO-7	41.72	2.94	University of Barcelona				
1740.TO11.3.19.1182054	2011-03-29 00:00:00	GAZ:Spain	12.7	ENVO:reef	sponges	TO11.3.19.1182054	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	13.1	None
1740.TO11.3.19.EMP.Thomas.sponges.16S.L007	2011-03-29 00:00:00	GAZ:Spain	12.7	ENVO:animal-associated habitat	sponges	TO-19	41.72	2.94	University of Barcelona				
1740.TO11.3.22.1182173	2011-03-29 00:00:00	GAZ:Spain	13.6	ENVO:reef	sponges	TO11.3.22.1182173	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	13.1	None
1740.TO11.3.22.EMP.Thomas.sponges.16S.L007	2011-03-29 00:00:00	GAZ:Spain	13.6	ENVO:animal-associated habitat	sponges	TO-22	41.72	2.94	University of Barcelona				
1740.TO11.3.7.1182220	2011-03-29 00:00:00	GAZ:Spain	14.3	ENVO:reef	sponges	TO11.3.7.1182220	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	13.1	None
1740.TO11.3.7.EMP.Thomas.sponges.16S.L007	2011-03-29 00:00:00	GAZ:Spain	14.3	ENVO:animal-associated habitat	sponges	TO-7	41.72	2.94	University of Barcelona				
1740.TO11.4.19.1182010	2011-04-11 00:00:00	GAZ:Spain	12.7	ENVO:reef	sponges	TO11.4.19.1182010	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	14.2	None
1740.TO11.4.19.EMP.Thomas.sponges.16S.L007	2011-04-11 00:00:00	GAZ:Spain	12.7	ENVO:animal-associated habitat	sponges	TO-19	41.72	2.94	University of Barcelona				
1740.TO11.4.22.1181648	2011-04-11 00:00:00	GAZ:Spain	13.6	ENVO:reef	sponges	TO11.4.22.1181648	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	14.2	None
1740.TO11.4.22.EMP.Thomas.sponges.16S.L007	2011-04-11 00:00:00	GAZ:Spain	13.6	ENVO:animal-associated habitat	sponges	TO-22	41.72	2.94	University of Barcelona				
1740.TO11.4.7.1181284	2011-04-11 00:00:00	GAZ:Spain	14.3	ENVO:reef	sponges	TO11.4.7.1181284	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	14.2	None
1740.TO11.4.7.EMP.Thomas.sponges.16S.L007	2011-04-11 00:00:00	GAZ:Spain	14.3	ENVO:animal-associated habitat	sponges	TO-7	41.72	2.94	University of Barcelona				
1740.TO11.5.19.1181908	2011-05-06 00:00:00	GAZ:Spain	12.7	ENVO:reef	sponges	TO11.5.19.1181908	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	16.3	None
1740.TO11.5.19.EMP.Thomas.sponges.16S.L007	2011-05-06 00:00:00	GAZ:Spain	12.7	ENVO:animal-associated habitat	sponges	TO-19	41.72	2.94	University of Barcelona				
1740.TO11.5.22.1182003	2011-05-06 00:00:00	GAZ:Spain	13.6	ENVO:reef	sponges	TO11.5.22.1182003	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	16.3	None
1740.TO11.5.22.EMP.Thomas.sponges.16S.L007	2011-05-06 00:00:00	GAZ:Spain	13.6	ENVO:animal-associated habitat	sponges	TO-22	41.72	2.94	University of Barcelona				
1740.TO11.5.7.1181053	2011-05-06 00:00:00	GAZ:Spain	14.3	ENVO:reef	sponges	TO11.5.7.1181053	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	16.3	None
1740.TO11.5.7.EMP.Thomas.sponges.16S.L007	2011-05-06 00:00:00	GAZ:Spain	14.3	ENVO:animal-associated habitat	sponges	TO-7	41.72	2.94	University of Barcelona				
1740.TO11.6.19.1181600	2011-06-06 00:00:00	GAZ:Spain	12.7	ENVO:reef	sponges	TO11.6.19.1181600	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	18.5	None
1740.TO11.6.19.EMP.Thomas.sponges.16S.L007	2011-06-06 00:00:00	GAZ:Spain	12.7	ENVO:animal-associated habitat	sponges	TO-19	41.72	2.94	University of Barcelona				
1740.TO11.6.22.1181782	2011-06-06 00:00:00	GAZ:Spain	13.6	ENVO:reef	sponges	TO11.6.22.1181782	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	18.5	None
1740.TO11.6.22.EMP.Thomas.sponges.16S.L007	2011-06-06 00:00:00	GAZ:Spain	13.6	ENVO:animal-associated habitat	sponges	TO-22	41.72	2.94	University of Barcelona				
1740.TO11.6.7.1181267	2011-06-06 00:00:00	GAZ:Spain	14.3	ENVO:reef	sponges	TO11.6.7.1181267	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	18.5	None
1740.TO11.6.7.EMP.Thomas.sponges.16S.L007	2011-06-06 00:00:00	GAZ:Spain	14.3	ENVO:animal-associated habitat	sponges	TO-7	41.72	2.94	University of Barcelona				
1740.TO11.7.19.1182254	2011-07-14 00:00:00	GAZ:Spain	12.7	ENVO:reef	sponges	TO11.7.19.1182254	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	22.4	None
1740.TO11.7.19.EMP.Thomas.sponges.16S.L007	2011-07-14 00:00:00	GAZ:Spain	12.7	ENVO:animal-associated habitat	sponges	TO-19	41.72	2.94	University of Barcelona				
1740.TO11.7.22.1181768	2011-07-14 00:00:00	GAZ:Spain	13.6	ENVO:reef	sponges	TO11.7.22.1181768	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	22.4	None
1740.TO11.7.22.EMP.Thomas.sponges.16S.L007	2011-07-14 00:00:00	GAZ:Spain	13.6	ENVO:animal-associated habitat	sponges	TO-22	41.72	2.94	University of Barcelona				
1740.TO11.7.7.1182255	2011-07-14 00:00:00	GAZ:Spain	14.3	ENVO:reef	sponges	TO11.7.7.1182255	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	22.4	None
1740.TO11.7.7.EMP.Thomas.sponges.16S.L007	2011-07-14 00:00:00	GAZ:Spain	14.3	ENVO:animal-associated habitat	sponges	TO-7	41.72	2.94	University of Barcelona				
1740.TO11.8.19.1182366	2011-08-03 00:00:00	GAZ:Spain	12.7	ENVO:reef	sponges	TO11.8.19.1182366	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	22.1	None
1740.TO11.8.19.EMP.Thomas.sponges.16S.L007	2011-08-03 00:00:00	GAZ:Spain	12.7	ENVO:animal-associated habitat	sponges	TO-19	41.72	2.94	University of Barcelona				
1740.TO11.8.22.1181841	2011-08-03 00:00:00	GAZ:Spain	13.6	ENVO:reef	sponges	TO11.8.22.1181841	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	22.1	None
1740.TO11.8.22.EMP.Thomas.sponges.16S.L007	2011-08-03 00:00:00	GAZ:Spain	13.6	ENVO:animal-associated habitat	sponges	TO-22	41.72	2.94	University of Barcelona				
1740.TO11.8.7.1181052	2011-08-03 00:00:00	GAZ:Spain	14.3	ENVO:reef	sponges	TO11.8.7.1181052	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	22.1	None
1740.TO11.8.7.EMP.Thomas.sponges.16S.L007	2011-08-03 00:00:00	GAZ:Spain	14.3	ENVO:animal-associated habitat	sponges	TO-7	41.72	2.94	University of Barcelona				
1740.TV10.10.12.1181903	2010-10-28 00:00:00	GAZ:Spain	11.9	ENVO:reef	sponges	TV10.10.12.1181903	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	17.4	None
1740.TV10.10.12.EMP.Thomas.sponges.16S.L007	2010-10-28 00:00:00	GAZ:Spain	11.9	ENVO:animal-associated habitat	sponges	TV-12	41.72	2.94	University of Barcelona				
1740.TV10.10.2.1181694	2010-10-28 00:00:00	GAZ:Spain	11.8	ENVO:reef	sponges	TV10.10.2.1181694	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	17.4	None
1740.TV10.10.2.EMP.Thomas.sponges.16S.L007	2010-10-28 00:00:00	GAZ:Spain	11.8	ENVO:animal-associated habitat	sponges	TV-2	41.72	2.94	University of Barcelona				
1740.TV10.10.7.1181679	2010-10-28 00:00:00	GAZ:Spain	13	ENVO:reef	sponges	TV10.10.7.1181679	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	17.4	None
1740.TV10.10.7.EMP.Thomas.sponges.16S.L007	2010-10-28 00:00:00	GAZ:Spain	13	ENVO:animal-associated habitat	sponges	TV-7	41.72	2.94	University of Barcelona				
1740.TV10.11.12.1181165	2010-11-16 00:00:00	GAZ:Spain	11.9	ENVO:reef	sponges	TV10.11.12.1181165	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	15.9	None
1740.TV10.11.12.EMP.Thomas.sponges.16S.L007	2010-11-16 00:00:00	GAZ:Spain	11.9	ENVO:animal-associated habitat	sponges	TV-12	41.72	2.94	University of Barcelona				
1740.TV10.11.2.1182269	2010-11-16 00:00:00	GAZ:Spain	11.8	ENVO:reef	sponges	TV10.11.2.1182269	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	15.9	None
1740.TV10.11.2.EMP.Thomas.sponges.16S.L007	2010-11-16 00:00:00	GAZ:Spain	11.8	ENVO:animal-associated habitat	sponges	TV-2	41.72	2.94	University of Barcelona				
1740.TV10.11.7.1182081	2010-11-16 00:00:00	GAZ:Spain	13	ENVO:reef	sponges	TV10.11.7.1182081	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	15.9	None
1740.TV10.11.7.EMP.Thomas.sponges.16S.L007	2010-11-16 00:00:00	GAZ:Spain	13	ENVO:animal-associated habitat	sponges	TV-7	41.72	2.94	University of Barcelona				
1740.TV10.12.12.1181404	2010-12-29 00:00:00	GAZ:Spain	11.9	ENVO:reef	sponges	TV10.12.12.1181404	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	13.7	None
1740.TV10.12.12.EMP.Thomas.sponges.16S.L007	2010-12-29 00:00:00	GAZ:Spain	11.9	ENVO:animal-associated habitat	sponges	TV-12	41.72	2.94	University of Barcelona				
1740.TV10.12.2.1181818	2010-12-29 00:00:00	GAZ:Spain	11.8	ENVO:reef	sponges	TV10.12.2.1181818	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	13.7	None
1740.TV10.12.2.EMP.Thomas.sponges.16S.L007	2010-12-29 00:00:00	GAZ:Spain	11.8	ENVO:animal-associated habitat	sponges	TV-2	41.72	2.94	University of Barcelona				
1740.TV10.12.7.1181211	2010-12-29 00:00:00	GAZ:Spain	13	ENVO:reef	sponges	TV10.12.7.1181211	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	13.7	None
1740.TV10.12.7.EMP.Thomas.sponges.16S.L007	2010-12-29 00:00:00	GAZ:Spain	13	ENVO:animal-associated habitat	sponges	TV-7	41.72	2.94	University of Barcelona				
1740.TV10.3.12.1182038	2010-03-24 00:00:00	GAZ:Spain	11.9	ENVO:reef	sponges	TV10.3.12.1182038	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	12.9	None
1740.TV10.3.12.EMP.Thomas.sponges.16S.L007	2010-03-24 00:00:00	GAZ:Spain	11.9	ENVO:animal-associated habitat	sponges	TV-12	41.72	2.94	University of Barcelona				
1740.TV10.3.2.1181796	2010-03-24 00:00:00	GAZ:Spain	11.8	ENVO:reef	sponges	TV10.3.2.1181796	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	12.9	None
1740.TV10.3.2.EMP.Thomas.sponges.16S.L007	2010-03-24 00:00:00	GAZ:Spain	11.8	ENVO:animal-associated habitat	sponges	TV-2	41.72	2.94	University of Barcelona				
1740.TV10.3.7.1181541	2010-03-24 00:00:00	GAZ:Spain	13	ENVO:reef	sponges	TV10.3.7.1181541	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	12.9	None
1740.TV10.3.7.EMP.Thomas.sponges.16S.L007	2010-03-24 00:00:00	GAZ:Spain	13	ENVO:animal-associated habitat	sponges	TV-7	41.72	2.94	University of Barcelona				
1740.TV10.4.12.1181850	2010-04-24 00:00:00	GAZ:Spain	11.9	ENVO:reef	sponges	TV10.4.12.1181850	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	13.6	None
1740.TV10.4.12.EMP.Thomas.sponges.16S.L007	2010-04-24 00:00:00	GAZ:Spain	11.9	ENVO:animal-associated habitat	sponges	TV-12	41.72	2.94	University of Barcelona				
1740.TV10.4.2.1181247	2010-04-24 00:00:00	GAZ:Spain	11.8	ENVO:reef	sponges	TV10.4.2.1181247	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	13.6	None
1740.TV10.4.2.EMP.Thomas.sponges.16S.L007	2010-04-24 00:00:00	GAZ:Spain	11.8	ENVO:animal-associated habitat	sponges	TV-2	41.72	2.94	University of Barcelona				
1740.TV10.4.7.1181534	2010-04-24 00:00:00	GAZ:Spain	13	ENVO:reef	sponges	TV10.4.7.1181534	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	13.6	None
1740.TV10.4.7.EMP.Thomas.sponges.16S.L007	2010-04-24 00:00:00	GAZ:Spain	13	ENVO:animal-associated habitat	sponges	TV-7	41.72	2.94	University of Barcelona				
1740.TV10.5.12.1181986	2010-05-19 00:00:00	GAZ:Spain	11.9	ENVO:reef	sponges	TV10.5.12.1181986	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	15.4	None
1740.TV10.5.12.EMP.Thomas.sponges.16S.L007	2010-05-19 00:00:00	GAZ:Spain	11.9	ENVO:animal-associated habitat	sponges	TV-12	41.72	2.94	University of Barcelona				
1740.TV10.5.2.1181137	2010-05-19 00:00:00	GAZ:Spain	11.8	ENVO:reef	sponges	TV10.5.2.1181137	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	15.4	None
1740.TV10.5.2.EMP.Thomas.sponges.16S.L007	2010-05-19 00:00:00	GAZ:Spain	11.8	ENVO:animal-associated habitat	sponges	TV-2	41.72	2.94	University of Barcelona				
1740.TV10.5.7.1182192	2010-05-19 00:00:00	GAZ:Spain	13	ENVO:reef	sponges	TV10.5.7.1182192	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	15.4	None
1740.TV10.5.7.EMP.Thomas.sponges.16S.L007	2010-05-19 00:00:00	GAZ:Spain	13	ENVO:animal-associated habitat	sponges	TV-7	41.72	2.94	University of Barcelona				
1740.TV10.6.12.1181765	2010-06-21 00:00:00	GAZ:Spain	11.9	ENVO:reef	sponges	TV10.6.12.1181765	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	17.9	None
1740.TV10.6.12.EMP.Thomas.sponges.16S.L007	2010-06-21 00:00:00	GAZ:Spain	11.9	ENVO:animal-associated habitat	sponges	TV-12	41.72	2.94	University of Barcelona				
1740.TV10.6.2.1182331	2010-06-21 00:00:00	GAZ:Spain	11.8	ENVO:reef	sponges	TV10.6.2.1182331	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	17.9	None
1740.TV10.6.2.EMP.Thomas.sponges.16S.L007	2010-06-21 00:00:00	GAZ:Spain	11.8	ENVO:animal-associated habitat	sponges	TV-2	41.72	2.94	University of Barcelona				
1740.TV10.6.7.1182389	2010-06-21 00:00:00	GAZ:Spain	13	ENVO:reef	sponges	TV10.6.7.1182389	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	17.9	None
1740.TV10.6.7.EMP.Thomas.sponges.16S.L007	2010-06-21 00:00:00	GAZ:Spain	13	ENVO:animal-associated habitat	sponges	TV-7	41.72	2.94	University of Barcelona				
1740.TV10.7.12.1181055	2010-07-28 00:00:00	GAZ:Spain	11.9	ENVO:reef	sponges	TV10.7.12.1181055	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	22.5	None
1740.TV10.7.12.EMP.Thomas.sponges.16S.L007	2010-07-28 00:00:00	GAZ:Spain	11.9	ENVO:animal-associated habitat	sponges	TV-12	41.72	2.94	University of Barcelona				
1740.TV10.7.2.1181625	2010-07-28 00:00:00	GAZ:Spain	11.8	ENVO:reef	sponges	TV10.7.2.1181625	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	22.5	None
1740.TV10.7.2.EMP.Thomas.sponges.16S.L007	2010-07-28 00:00:00	GAZ:Spain	11.8	ENVO:animal-associated habitat	sponges	TV-2	41.72	2.94	University of Barcelona				
1740.TV10.7.7.1182251	2010-07-28 00:00:00	GAZ:Spain	13	ENVO:reef	sponges	TV10.7.7.1182251	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	22.5	None
1740.TV10.7.7.EMP.Thomas.sponges.16S.L007	2010-07-28 00:00:00	GAZ:Spain	13	ENVO:animal-associated habitat	sponges	TV-7	41.72	2.94	University of Barcelona				
1740.TV10.8.12.1181313	2010-08-24 00:00:00	GAZ:Spain	11.9	ENVO:reef	sponges	TV10.8.12.1181313	41.72	2.94	University of Barcelona, UNC Wilmington	None	Adult	16.3	None
