,PC1,PC2
sample_93,-15.012752517357056,-129.75782301173652
sample_94,-12.445544555773747,-144.2837878547702
sample_95,-9.884098569433014,-131.0236160470239
sample_96,-10.791493791313796,-131.49110114387753
sample_97,-7.202229807943711,-142.17733840340748
sample_98,-1.3510957866511664,-132.6934840145852
sample_99,3.4385998021243696,-137.07309276065146
sample_100,6.843510210556293,-146.43914656641888
sample_101,11.579240110055803,-130.75459852445545
sample_102,9.081069814754528,-123.20503163418996
sample_103,12.34969225950031,-133.9921361774568
sample_104,16.000928104469512,-133.63419340271258
sample_105,17.76528601628817,-131.39400323290496
sample_106,22.448729760531865,-137.71830357969245
sample_107,22.149916250334797,-123.72279560938165
sample_108,26.258203382453978,-122.79879731168649
sample_109,35.01663782963238,-148.97956941785384
sample_110,28.645764837958616,-123.4722304935071
sample_111,33.20159302438356,-127.65084130982318
sample_112,36.112576987935086,-107.17157993031118
sample_113,44.791882274560415,-114.14694709370707
sample_114,44.261018632950126,-122.79444879133109
sample_115,51.10289205655626,-128.58821487507413
sample_116,52.036558255903955,-115.67601480666166
sample_117,50.658253166353376,-112.24709861152307
sample_118,57.282729434076494,-118.96268804904402
sample_119,55.54716731907373,-103.97243577598486
sample_120,62.311781070070076,-107.42243529383225
sample_121,62.316721691913195,-94.98272865978791
sample_122,64.91795138964422,-95.30429733358858
sample_123,68.96996988436825,-86.69453948438168
sample_124,67.80855299331269,-88.2742643301963
sample_125,76.62363960102313,-86.28213009836682
sample_126,73.70041817663844,-88.42155826746541
sample_127,75.19930696829955,-78.30411163159633
sample_128,82.84580774069985,-80.63101424517563
sample_129,84.90980923901499,-83.69672997941854
sample_130,86.11123291755882,-72.26083122762935
sample_131,85.52609615104929,-67.24666501627198
sample_132,90.39172538870973,-65.44662059481368
sample_133,88.16389374796465,-61.25014225014382
sample_134,100.11504006667258,-67.44723998673314
sample_135,98.48363333341436,-57.58147707470663
sample_136,110.13847122944902,-55.2001434439656
sample_137,100.75120846098824,-41.411860893359965
sample_138,101.44601127333446,-43.221543791286365
sample_139,105.09217564187864,-32.62857796958714
sample_140,109.72343032861609,-32.81182069989105
sample_141,108.59943739810944,-20.294105962869313
sample_142,110.42235436850294,-26.24407562903819
sample_143,111.46463768817048,-21.70243295560134
sample_144,114.26055941425867,-16.985830316519046
sample_145,110.91876976170599,-20.09624146462659
sample_146,118.85228466632414,-6.528482647558256
sample_147,123.74366239445193,-1.2546749560464685
sample_148,138.6967406757384,8.325857050571152
sample_149,131.66416340342496,3.0995573558290794
sample_150,134.98578705705762,9.726142186358368
sample_151,123.14346659755836,9.688138282323425
sample_152,124.7945212582304,16.74218786587395
sample_153,125.7923728345408,24.87910214507926
sample_154,132.94908688129513,20.531972829096773
sample_155,140.45610702362782,24.693569811145274
sample_156,134.30318415887308,30.9992986640126
sample_157,129.71867755404276,37.88844090082946
sample_158,136.8344972692244,36.40531285751634
sample_159,140.31504195147932,40.00082000975639
sample_160,141.76751808357423,51.660863880936056
sample_161,132.34585488184976,44.35883044803969
sample_162,138.36136035599003,46.95281946132407
sample_163,149.6014514263961,60.615119986747345
sample_164,137.2910128583526,55.02078261982315
sample_165,140.10302431791249,57.52313020375564
sample_166,137.29956658687132,61.261729673626114
sample_167,146.62500693399667,70.11079735443768
sample_168,153.54671286481212,71.10831460426424
sample_169,156.03536492625278,77.03658209694737
sample_170,139.23356738815144,68.59084461383627
sample_171,148.35268958578186,76.74061576296387
sample_172,147.69879638135652,82.12011697606131
sample_173,151.9488031156273,86.51327519878079
sample_174,151.67533179390128,93.15237502996243
sample_175,144.64479632147984,82.6850176234335
sample_176,160.3045869944853,100.67056295532446
sample_177,153.8304710487722,94.91423583184225
sample_178,165.05159638681778,108.67981988271463
sample_179,168.97465927599816,116.08979668239738
sample_180,146.76111713183033,96.62654056106808
sample_181,154.7474862657824,104.22223283747141
sample_182,163.50188722935656,114.66514984138217
sample_183,166.40013679257024,116.2635091786821
sample_184,156.71570284745525,113.43092191114198
sample_185,155.63713861352957,108.48735898516868
sample_186,159.38964371770427,121.26880928396491
sample_187,163.2720488477462,124.67076049615564
sample_188,165.2472216686926,127.43181299118046
sample_189,146.47625054243545,110.65741684640807
sample_190,157.9963767957962,120.95021815701605
sample_191,170.8756322888389,137.92158720633216
sample_192,160.00129057984807,129.4225195436214
sample_193,166.83327456193203,134.15577951472648
sample_194,159.48337289494535,132.08149068024053
sample_195,151.12410850061636,124.47604773256589
sample_196,172.9184891622465,152.2430614444344
sample_197,157.26753020612566,130.35867751651475
sample_198,170.01654363762657,148.9704916752374
sample_199,158.21715109286606,134.1659097887854
