,PC1,PC2
sample_46,-276.1235435421814,39.220635498933675
sample_47,-261.6047494339193,34.61337419442182
sample_48,-239.3657601772625,7.631549599287023
sample_49,-243.07623971241455,14.426633137298758
sample_50,-263.0787955862552,13.551038452538391
sample_51,-280.5246013715856,4.960282705812866
sample_52,-237.79651339591348,-21.343946949959573
sample_53,-257.0957044865473,-19.40075344775017
sample_54,-235.18124324105366,-25.747658363496495
sample_55,-239.41736439863854,-29.92523264735505
sample_56,-231.29337892412812,-42.56471002850781
sample_57,-221.52247802153514,-53.01114560174578
sample_58,-205.6846351174146,-70.37092603915755
sample_59,-212.4012785103487,-68.113920706144
sample_60,-215.13709083580582,-78.99768291228727
sample_61,-199.4673033434083,-89.73716871801327
sample_62,-197.23759688176665,-108.3123055533295
sample_63,-208.42480300162472,-103.50996244698163
sample_64,-208.03726441341908,-122.40891012390028
sample_65,-189.9163434264692,-114.33677936630397
sample_66,-188.60166868425245,-126.06492944153143
sample_67,-171.67785481951591,-137.7704961043805
sample_68,-171.94918656941445,-140.2359738239979
sample_69,-179.38076165894321,-154.34217141441997
sample_70,-165.93768985652437,-153.91150846483484
sample_71,-164.88023231621568,-166.80673686493097
sample_72,-165.25484755179355,-161.01013274090138
sample_73,-139.70375602759356,-174.15965804892127
sample_74,-151.5679995831251,-184.3952781624292
sample_75,-149.16740162552128,-177.39955979081807
sample_76,-132.6639423207251,-184.89829299149457
sample_77,-125.38234889089885,-196.12807646798595
sample_78,-126.57554906042972,-216.15104346754865
sample_79,-121.67398147537884,-218.66659114278028
sample_80,-117.12550485549296,-209.4048530824474
sample_81,-107.36553935259435,-212.02873406470732
sample_82,-106.08298301432407,-235.86751233391294
sample_83,-101.06899137497255,-229.16465052971387
sample_84,-86.62401073139759,-239.79482105619252
sample_85,-82.0961965515298,-238.5582686263943
sample_86,-83.52753480705724,-247.571184615789
sample_87,-75.07590724647542,-239.6303106596687
sample_88,-66.83883407335442,-237.26448304547498
sample_89,-66.93998665820031,-251.68250212671325
sample_90,-58.996045897607814,-240.60379873996496
sample_91,-51.07833248748756,-257.270004092987
sample_92,-50.93287843601748,-247.1670187358587
sample_93,-34.3952594182605,-244.39841695117673
sample_94,-38.3826086581078,-280.76945806653345
sample_95,-29.85115964281391,-251.64990828086994
sample_96,-17.99525004628544,-261.2740596426335
sample_97,-17.0518768900214,-254.17399278984806
sample_98,-15.564244656535134,-253.0190820806845
sample_99,-0.6988563300325623,-270.3278173059225
sample_100,-0.681582010690839,-297.8320517804714
sample_101,4.888721883187161,-280.55559300967064
sample_102,12.892254706149437,-260.5875048874685
sample_103,11.427436645877084,-256.87255609936506
sample_104,26.849507564854385,-287.8986524324951
sample_105,37.38074204394327,-270.67061164548596
sample_106,35.50005210223378,-258.14152199683156
sample_107,44.99785569175789,-256.8498656968806
sample_108,47.07275665457699,-244.8413604498559
sample_109,54.8628111238861,-251.70323039355122
sample_110,61.07728341477284,-252.07748885663275
sample_111,72.92117096372887,-241.64689304789283
sample_112,74.25048790145624,-225.38557928794953
sample_113,85.34478742935555,-242.3993018755916
sample_114,86.5928230654517,-255.10559034331382
sample_115,90.88629266789798,-251.68450293712496
sample_116,89.0308877109377,-235.21422890190271
sample_117,96.16583451112686,-223.66575014158946
sample_118,110.2079529430269,-219.2503463159156
sample_119,112.50277930906792,-216.42493573206195
sample_120,114.05208744817602,-214.33386609187923
sample_121,116.68547810912786,-192.46337017929824
sample_122,122.70740339054736,-197.6813270031358
sample_123,135.57467980174667,-185.2690096004105
sample_124,153.52771777239113,-182.64525083976545
sample_125,133.83215892761612,-162.40201998304184
sample_126,148.9991748534537,-154.37366136357824
sample_127,161.35600151727462,-163.98471812431004
sample_128,154.27917897644508,-168.07143303770067
sample_129,155.94998830608083,-151.7560202392536
sample_130,180.86846210617045,-157.94323676786536
sample_131,180.88105450497036,-145.83621772774637
sample_132,180.05538136806976,-138.5636140274886
sample_133,181.49315399689814,-122.69655145439026
sample_134,183.14937595082642,-112.16536658491916
sample_135,192.64497479601656,-116.0551413133911
sample_136,200.78782970639276,-111.18141834746726
sample_137,199.44177740389338,-92.48704977122749
sample_138,211.81980643084634,-96.93009285206392
sample_139,216.565127265857,-79.86024980205089
sample_140,219.77917508569345,-63.59397138139066
sample_141,236.5338065061564,-54.522759572192875
sample_142,225.66610155054744,-54.90534464615314
sample_143,238.88088227861152,-37.123458674227614
sample_144,232.60144366235124,-27.42751360360915
sample_145,230.657122437004,-25.37941474993825
sample_146,249.70904920489056,-25.247865153041506
sample_147,251.09115842804096,-19.24519811193753
sample_148,235.05912039439042,-8.377648039746925
sample_149,268.6603209431344,1.2825122586565496
sample_150,265.491242046532,6.963707326248785
sample_151,259.0583923204073,30.030338324921154
sample_152,250.01501462093583,23.818874295862486
sample_153,283.61185330108236,30.323043469195916
sample_154,264.0033190629317,42.59246627543555
sample_155,280.8077981095564,55.40216733454038
sample_156,266.58413307802834,57.86683432610715
sample_157,268.04307994079403,61.49286938219073
sample_158,288.5732803538306,75.73409786645895
sample_159,284.39332967161357,81.00377009851728
sample_160,297.7752645638601,99.44857436550896
sample_161,286.9585895739689,96.96745801633685
sample_162,279.24577362186096,102.02925290745758
sample_163,284.5654698375363,103.31883089086702
sample_164,295.32419810817646,108.93466002527255
sample_165,301.56702873297354,128.35745724030173
sample_166,325.93275486681944,134.07753559817536
sample_167,298.556934674816,135.63700120030214
sample_168,304.91357075970996,141.05311963972753
sample_169,283.07471447026177,137.72731877348176
sample_170,318.5410632023497,162.44533167249384
sample_171,333.0542952219096,174.31245626374846
sample_172,298.57875357384916,153.42219479873563
sample_173,307.2659395398794,167.06149628532427
sample_174,315.64785925590155,172.2678894490583
sample_175,314.01092148738616,179.10311871601607
sample_176,306.36931403373757,182.07185419627245
sample_177,346.4390130471597,218.6072136758328
sample_178,341.5556195007894,224.9606710208497
sample_179,304.3417164313806,190.97236937880504
sample_180,308.82948252796564,205.3667465831931
sample_181,317.89273108060354,209.90015584841436
sample_182,307.7480615449456,206.30207736562193
sample_183,329.36703283641623,233.14267162399145
sample_184,314.7018002008959,215.49807002895662
sample_185,332.33359554243776,234.14707910216202
sample_186,306.8283364684215,217.33916698053244
sample_187,329.6896391644101,238.87132314986383
sample_188,336.7729952423196,259.3222298373821
sample_189,331.8481337772138,255.25832422945385
sample_190,308.88474285066025,232.14109143216723
sample_191,292.56406279973714,214.24933942008582
sample_192,334.8288634997123,263.7934632788155
sample_193,308.6601787308087,239.9463801834977
sample_194,324.92388693748893,260.47261226307074
sample_195,294.3876688811822,231.02409311985505
sample_196,278.92414448311547,225.7874866905553
sample_197,332.87851568833656,280.40294161603475
sample_198,312.1238692048341,260.704879193636
sample_199,327.71534205658975,275.3510875056547
